Customer ID,frequency,monetary,recency,R_score,F_score,M_score,RFM_Score,RFM_Segment_Code,Segment
C12337,9,911.3718651095027,95,2,2,3,7,223,Potential Loyalists
C12338,8,991.8044181364539,146,1,2,3,6,123,Potential Loyalists
C12339,11,1073.706857170855,53,3,4,4,11,344,Loyal
C12340,4,560.2137260498707,63,3,1,2,6,312,Potential Loyalists
C12341,8,592.6747440156156,57,3,2,2,7,322,Potential Loyalists
C12342,12,1059.095200960139,6,5,4,4,13,544,Champions
C12343,11,982.8427378078009,12,5,4,3,12,543,Loyal
C12344,9,557.2733480201716,115,1,2,1,4,121,Lost
C12345,6,331.7758039652892,25,4,1,1,6,411,Potential Loyalists
C12346,12,1205.716947228805,20,4,4,4,12,444,Champions
C12347,10,870.2180895132487,34,4,3,3,10,433,Loyal
C12348,11,665.3087349083214,69,2,4,2,8,242,Potential Loyalists
C12349,7,649.485123551215,297,1,1,2,4,112,Lost
C12350,8,955.1013295837072,71,2,2,3,7,223,Potential Loyalists
C12351,8,515.1701156441022,111,2,2,1,5,221,Lost
C12352,13,975.9323997774936,25,4,5,3,12,453,Loyal
C12353,8,800.3212006611251,240,1,2,3,6,123,Potential Loyalists
C12354,11,1062.301863785997,8,5,4,4,13,544,Champions
C12355,7,202.29436020648689,37,3,1,1,5,311,Lost
C12356,9,1324.4587764069695,102,2,2,5,9,225,Loyal
C12357,7,693.0545745048396,108,2,1,2,5,212,Lost
C12358,7,657.9442328909811,88,2,1,2,5,212,Lost
C12359,9,975.4782844379554,1,5,2,3,10,523,Potential Loyalists
C12360,13,908.8599941529089,22,4,5,3,12,453,Loyal
C12361,12,896.0503785040823,48,3,4,3,10,343,Loyal
C12362,7,1145.9053451443383,13,5,1,4,10,514,Potential Loyalists
C12363,4,219.9565313276655,200,1,1,1,3,111,Lost
C12364,4,139.56816489939297,34,4,1,1,6,411,Potential Loyalists
C12365,15,1181.2857198399884,27,4,5,4,13,454,Champions
C12366,9,675.5786999885083,161,1,2,2,5,122,Lost
C12367,8,813.5027961921863,55,3,2,3,8,323,Promising
C12368,16,1458.5136008066281,56,3,5,5,13,355,Loyal
C12369,8,1054.5684260508008,34,4,2,4,10,424,Potential Loyalists
C12370,14,1188.0352766735239,6,5,5,4,14,554,Champions
C12371,8,727.5316258989315,372,1,2,2,5,122,Lost
C12372,10,539.4170544136964,36,4,3,1,8,431,Loyal
C12373,12,751.8074855730497,29,4,4,2,10,442,Loyal
C12374,15,1586.859549010586,88,2,5,5,12,255,At Risk
C12375,14,1369.655667810087,16,5,5,5,15,555,Champions
C12376,8,435.6928894988667,94,2,2,1,5,221,Lost
C12377,5,461.52721630201347,185,1,1,1,3,111,Lost
C12378,8,1155.6288126239097,109,2,2,4,8,224,Potential Loyalists
C12379,10,1090.8033869063931,103,2,3,4,9,234,At Risk
C12380,6,434.0165802780164,36,4,1,1,6,411,Potential Loyalists
C12381,9,692.953657420404,154,1,2,2,5,122,Lost
C12382,10,530.5463285043138,4,5,3,1,9,531,Loyal
C12383,13,1190.6313655050967,91,2,5,4,11,254,At Risk
C12384,15,1327.3663523093414,22,4,5,5,14,455,Champions
C12385,10,867.2458344345298,40,3,3,3,9,333,Loyal
C12386,8,554.9509439274794,129,1,2,1,4,121,Lost
C12387,13,1225.7822930096004,25,4,5,4,13,454,Champions
C12388,10,852.3754451824384,76,2,3,3,8,233,At Risk
C12389,8,401.97942721457275,46,3,2,1,6,321,Potential Loyalists
C12390,6,181.57154812256866,245,1,1,1,3,111,Lost
C12391,5,394.2466177158579,43,3,1,1,5,311,Lost
C12392,8,972.7412052801831,31,4,2,3,9,423,Potential Loyalists
C12393,12,1170.7114346662843,92,2,4,4,10,244,At Risk
C12394,14,1276.688007195256,4,5,5,5,15,555,Champions
C12395,13,1057.481526786468,88,2,5,4,11,254,At Risk
C12396,13,846.6854876954885,117,1,5,3,9,153,At Risk
C12397,8,883.5419304273769,152,1,2,3,6,123,Potential Loyalists
C12398,10,763.60840242219,110,2,3,2,7,232,Potential Loyalists
C12399,12,1402.2051644832861,22,4,4,5,13,445,Champions
C12400,7,591.9834767466984,25,4,1,2,7,412,Potential Loyalists
C12401,14,2124.488421387745,61,3,5,5,13,355,Loyal
C12402,15,1260.8600252835859,16,5,5,4,14,554,Champions
C12403,11,1068.8287019870365,4,5,4,4,13,544,Champions
C12404,16,1528.4683673485458,8,5,5,5,15,555,Champions
C12405,12,1091.0093830058672,52,3,4,4,11,344,Loyal
C12406,10,1219.4398236054642,21,4,3,4,11,434,Loyal
C12407,13,1183.3904344333323,67,2,5,4,11,254,At Risk
C12408,9,1111.6584480562462,77,2,2,4,8,224,Potential Loyalists
C12409,6,400.9075674584392,53,3,1,1,5,311,Lost
C12410,16,2449.751243184303,68,2,5,5,12,255,At Risk
C12411,10,574.991839309967,221,1,3,2,6,132,Potential Loyalists
C12412,12,1205.4166673197967,57,3,4,4,11,344,Loyal
C12413,8,401.0433433490679,32,4,2,1,7,421,Potential Loyalists
C12414,10,977.7201515143232,38,3,3,3,9,333,Loyal
C12415,11,730.2950225996724,54,3,4,2,9,342,Loyal
C12416,12,874.1958939031487,7,5,4,3,12,543,Loyal
C12417,5,396.2997169673983,146,1,1,1,3,111,Lost
C12418,14,1381.4466703670662,62,3,5,5,13,355,Loyal
C12419,11,1064.5023980161654,7,5,4,4,13,544,Champions
C12420,19,1593.4599278625535,51,3,5,5,13,355,Loyal
C12421,12,1223.9936510337425,60,3,4,4,11,344,Loyal
C12422,13,1192.5392861446007,9,5,5,4,14,554,Champions
C12423,13,1354.1449004986862,38,3,5,5,13,355,Loyal
C12424,9,792.1502398220712,59,3,2,3,8,323,Promising
C12425,4,254.78050491242706,59,3,1,1,5,311,Lost
C12426,13,1310.9809899469,122,1,5,5,11,155,At Risk
C12427,13,1100.8712080528667,82,2,5,4,11,254,At Risk
C12428,7,1387.7392480619865,111,2,1,5,8,215,Potential Loyalists
C12429,10,685.1122263210319,81,2,3,2,7,232,Potential Loyalists
C12430,9,780.801378674654,19,4,2,3,9,423,Potential Loyalists
C12431,8,529.8659906704271,18,4,2,1,7,421,Potential Loyalists
C12432,8,944.8432069874898,19,4,2,3,9,423,Potential Loyalists
C12433,11,885.7358463513347,156,1,4,3,8,143,At Risk
C12434,12,1442.9794236114296,14,5,4,5,14,545,Champions
C12435,11,812.2578991984651,45,3,4,3,10,343,Loyal
C12436,10,976.6418884497258,21,4,3,3,10,433,Loyal
C12437,12,944.0036025434073,41,3,4,3,10,343,Loyal
C12438,9,1460.8218333789894,66,3,2,5,10,325,Promising
C12439,10,761.1620972690368,14,5,3,2,10,532,Loyal
C12440,12,1401.295323515008,39,3,4,5,12,345,Loyal
C12441,8,413.94312666047074,110,2,2,1,5,221,Lost
C12442,8,1001.8372963739255,32,4,2,4,10,424,Potential Loyalists
C12443,11,847.8420079958778,21,4,4,3,11,443,Loyal
C12444,8,982.1480529344476,147,1,2,3,6,123,Potential Loyalists
C12445,7,605.6150746028452,58,3,1,2,6,312,Potential Loyalists
C12446,13,1478.241067463098,55,3,5,5,13,355,Loyal
C12447,7,303.331860470679,81,2,1,1,4,211,Lost
C12448,9,1289.3655221961442,2,5,2,5,12,525,Potential Loyalists
C12449,12,1050.8021685325534,100,2,4,4,10,244,At Risk
C12450,9,965.5727279239886,81,2,2,3,7,223,Potential Loyalists
C12451,18,959.6405722891109,12,5,5,3,13,553,Loyal
C12452,9,848.2706945260098,42,3,2,3,8,323,Promising
C12453,11,730.7498686662426,37,3,4,2,9,342,Loyal
C12454,5,998.2586241948983,70,2,1,4,7,214,Potential Loyalists
C12455,7,881.6234830748142,153,1,1,3,5,113,Lost
C12456,9,486.33423357004926,37,3,2,1,6,321,Potential Loyalists
C12457,11,1006.2542452190635,15,5,4,4,13,544,Champions
C12458,10,1333.5781529111148,6,5,3,5,13,535,Loyal
C12459,11,492.3781368452649,57,3,4,1,8,341,Loyal
C12460,12,1651.9490648038511,90,2,4,5,11,245,At Risk
C12461,7,467.03453224482547,14,5,1,1,7,511,Potential Loyalists
C12462,10,416.8536740996055,6,5,3,1,9,531,Loyal
C12463,8,540.884778897394,94,2,2,1,5,221,Lost
C12464,10,1132.5567558940613,75,2,3,4,9,234,At Risk
C12465,9,818.0422472596839,182,1,2,3,6,123,Potential Loyalists
C12466,10,834.549706462346,10,5,3,3,11,533,Loyal
C12467,9,536.0292667511205,173,1,2,1,4,121,Lost
C12468,9,673.2333702107396,18,4,2,2,8,422,Potential Loyalists
C12469,9,573.2299211662972,98,2,2,2,6,222,Lost
C12470,8,678.6931437387519,209,1,2,2,5,122,Lost
C12471,18,1448.689390574089,13,5,5,5,15,555,Champions
C12472,6,616.1216375384781,25,4,1,2,7,412,Potential Loyalists
C12473,10,658.2002117783372,25,4,3,2,9,432,Loyal
C12474,11,1237.3282753802107,112,2,4,4,10,244,At Risk
C12475,7,716.8873591551825,129,1,1,2,4,112,Lost
C12476,3,402.55690473519326,114,1,1,1,3,111,Lost
C12477,13,1861.8645052969937,71,2,5,5,12,255,At Risk
C12478,14,1029.8137265535406,23,4,5,4,13,454,Champions
C12479,8,531.0260325279953,55,3,2,1,6,321,Potential Loyalists
C12480,7,619.8796239615239,12,5,1,2,8,512,Potential Loyalists
C12481,10,906.5969612886693,33,4,3,3,10,433,Loyal
C12482,8,455.392333783261,17,4,2,1,7,421,Potential Loyalists
C12483,9,1745.226235528179,83,2,2,5,9,225,Loyal
C12484,8,525.4076710679745,66,3,2,1,6,321,Potential Loyalists
C12485,4,222.9325765645884,40,3,1,1,5,311,Lost
C12486,10,562.3492815181853,36,4,3,2,9,432,Loyal
C12487,9,1145.6739927606868,94,2,2,4,8,224,Potential Loyalists
C12488,10,435.7542816492738,35,4,3,1,8,431,Loyal
C12489,10,1364.6692530699215,25,4,3,5,12,435,Loyal
C12490,17,1397.5353195323935,3,5,5,5,15,555,Champions
C12491,14,1102.2266406651763,23,4,5,4,13,454,Champions
C12492,5,276.54649475168196,120,1,1,1,3,111,Lost
C12493,12,1836.7556848193162,183,1,4,5,10,145,At Risk
C12494,10,1924.42679093621,24,4,3,5,12,435,Loyal
C12495,11,819.231267281609,47,3,4,3,10,343,Loyal
C12496,9,882.0546126468603,109,2,2,3,7,223,Potential Loyalists
C12497,12,690.7038927972479,1,5,4,2,11,542,Loyal
C12498,15,744.8589548611075,46,3,5,2,10,352,Loyal
C12499,13,1501.0061125298764,33,4,5,5,14,455,Champions
C12500,8,947.686638132037,3,5,2,3,10,523,Potential Loyalists
C12501,8,1202.6075288013315,74,2,2,4,8,224,Potential Loyalists
C12502,7,539.834692076738,41,3,1,1,5,311,Lost
C12503,7,446.5850724159538,111,2,1,1,4,211,Lost
C12504,11,1774.479154039367,52,3,4,5,12,345,Loyal
C12505,8,571.2466037048496,28,4,2,2,8,422,Potential Loyalists
C12506,12,1033.1418740388635,82,2,4,4,10,244,At Risk
C12507,18,3219.346925126951,5,5,5,5,15,555,Champions
C12508,9,843.2654346272136,6,5,2,3,10,523,Potential Loyalists
C12509,9,679.2735172308081,6,5,2,2,9,522,Potential Loyalists
C12510,8,561.9923470247622,36,4,2,2,8,422,Potential Loyalists
C12511,7,371.34481318023035,106,2,1,1,4,211,Lost
C12512,17,1345.084940181347,12,5,5,5,15,555,Champions
C12513,16,1436.9622127586324,33,4,5,5,14,455,Champions
C12514,8,621.12127211325,79,2,2,2,6,222,Lost
C12515,8,694.4465207786874,29,4,2,2,8,422,Potential Loyalists
C12516,10,1125.321506029669,110,2,3,4,9,234,At Risk
C12517,10,1311.860725128026,80,2,3,5,10,235,At Risk
C12518,14,1466.595054343804,43,3,5,5,13,355,Loyal
C12519,15,919.9572423934601,28,4,5,3,12,453,Loyal
C12520,6,240.4790304663254,111,2,1,1,4,211,Lost
C12521,10,1286.2582015013804,56,3,3,5,11,335,Loyal
C12522,11,1008.5696583303428,21,4,4,4,12,444,Champions
C12523,16,1240.6502438564291,25,4,5,4,13,454,Champions
C12524,9,1081.3832228150022,90,2,2,4,8,224,Potential Loyalists
C12525,10,707.0570990557886,89,2,3,2,7,232,Potential Loyalists
C12526,6,411.40776650967575,131,1,1,1,3,111,Lost
C12527,13,1248.1520242586128,6,5,5,4,14,554,Champions
C12528,8,543.2054833689954,165,1,2,1,4,121,Lost
C12529,13,1191.6632780429777,7,5,5,4,14,554,Champions
C12530,9,777.7277585070425,179,1,2,3,6,123,Potential Loyalists
C12531,14,1494.853921590336,52,3,5,5,13,355,Loyal
C12532,8,418.6847001376422,25,4,2,1,7,421,Potential Loyalists
C12533,11,1391.6066584935138,78,2,4,5,11,245,At Risk
C12534,14,1604.6371214404667,61,3,5,5,13,355,Loyal
C12535,7,633.5754012986197,127,1,1,2,4,112,Lost
C12536,18,2279.780668650869,6,5,5,5,15,555,Champions
C12537,7,393.9226270986253,40,3,1,1,5,311,Lost
C12538,12,832.9787890669998,3,5,4,3,12,543,Loyal
C12539,11,1138.110477241347,24,4,4,4,12,444,Champions
C12540,13,1292.640487182199,37,3,5,5,13,355,Loyal
C12541,10,1176.2283073458855,71,2,3,4,9,234,At Risk
C12542,7,380.2020229117329,179,1,1,1,3,111,Lost
C12543,11,977.5360381972567,3,5,4,3,12,543,Loyal
C12544,16,1698.8591299078046,27,4,5,5,14,455,Champions
C12545,11,597.4681717344428,21,4,4,2,10,442,Loyal
C12546,11,998.8605709285919,23,4,4,4,12,444,Champions
C12547,7,209.65109191082448,90,2,1,1,4,211,Lost
C12548,10,695.1747718756174,32,4,3,2,9,432,Loyal
C12549,14,1887.0003647881351,146,1,5,5,11,155,At Risk
C12550,17,931.6701081963481,45,3,5,3,11,353,Loyal
C12551,8,898.8280302220901,61,3,2,3,8,323,Promising
C12552,8,338.6898482162138,22,4,2,1,7,421,Potential Loyalists
C12553,9,626.0116096999784,37,3,2,2,7,322,Potential Loyalists
C12554,8,993.8198436900427,51,3,2,4,9,324,Promising
C12555,11,724.4425792666749,18,4,4,2,10,442,Loyal
C12556,8,244.75636587356436,135,1,2,1,4,121,Lost
C12557,6,925.0944519883391,8,5,1,3,9,513,Potential Loyalists
C12558,13,1250.0067683578961,54,3,5,4,12,354,Loyal
C12559,14,1108.2054249361681,32,4,5,4,13,454,Champions
C12560,12,745.6334812928918,27,4,4,2,10,442,Loyal
C12561,10,649.2919843943014,17,4,3,2,9,432,Loyal
C12562,8,542.3327529690592,25,4,2,1,7,421,Potential Loyalists
C12563,6,786.9916649444802,170,1,1,3,5,113,Lost
C12564,7,951.5973473403088,80,2,1,3,6,213,Potential Loyalists
C12565,8,448.55733123237,12,5,2,1,8,521,Potential Loyalists
C12566,6,920.0602766420961,11,5,1,3,9,513,Potential Loyalists
C12567,9,656.3475361772356,32,4,2,2,8,422,Potential Loyalists
C12568,7,325.1708918240376,125,1,1,1,3,111,Lost
C12569,8,442.2252942926132,151,1,2,1,4,121,Lost
C12570,13,1003.1263515490981,37,3,5,4,12,354,Loyal
C12571,15,1829.309788077213,13,5,5,5,15,555,Champions
C12572,14,1563.2977787428433,34,4,5,5,14,455,Champions
C12573,5,159.00505985489056,289,1,1,1,3,111,Lost
C12574,2,189.10270204511735,296,1,1,1,3,111,Lost
C12575,4,211.212195599403,300,1,1,1,3,111,Lost
C12576,6,823.7481798119366,260,1,1,3,5,113,Lost
C12577,11,1046.9093327946307,37,3,4,4,11,344,Loyal
C12578,5,447.19264994724585,302,1,1,1,3,111,Lost
C12579,14,1643.394797181955,4,5,5,5,15,555,Champions
C12580,12,1444.5249757156516,85,2,4,5,11,245,At Risk
C12581,15,1264.6831421578224,8,5,5,4,14,554,Champions
C12582,5,299.57540221896005,227,1,1,1,3,111,Lost
C12583,4,587.4144394284976,31,4,1,2,7,412,Potential Loyalists
C12584,4,290.2317728584261,94,2,1,1,4,211,Lost
C12585,10,1311.5689654717994,5,5,3,5,13,535,Loyal
C12586,7,811.6302937249757,154,1,1,3,5,113,Lost
C12587,12,1064.4763800443438,24,4,4,4,12,444,Champions
C12588,13,791.8171700446577,79,2,5,3,10,253,At Risk
C12589,7,709.9513932169348,72,2,1,2,5,212,Lost
C12590,13,829.5026257538024,24,4,5,3,12,453,Loyal
C12591,15,714.62186257945,12,5,5,2,12,552,Loyal
C12592,15,1533.2987298305313,19,4,5,5,14,455,Champions
C12593,11,1051.4382009206963,76,2,4,4,10,244,At Risk
C12594,11,622.8059933475926,56,3,4,2,9,342,Loyal
C12595,15,1582.4445460171182,16,5,5,5,15,555,Champions
C12596,6,585.6933041295722,213,1,1,2,4,112,Lost
C12597,11,791.1806997367445,34,4,4,3,11,443,Loyal
C12598,12,1400.7535514432889,15,5,4,5,14,545,Champions
C12599,13,1433.6991964768342,116,1,5,5,11,155,At Risk
C12600,14,1147.7480321336072,2,5,5,4,14,554,Champions
C12601,8,983.6937146756471,93,2,2,3,7,223,Potential Loyalists
C12602,12,1757.4996138011172,49,3,4,5,12,345,Loyal
C12603,10,743.5389933654694,48,3,3,2,8,332,Loyal
C12604,7,484.93294087866366,8,5,1,1,7,511,Potential Loyalists
C12605,13,1477.59656599447,35,4,5,5,14,455,Champions
C12606,7,600.8097916183991,110,2,1,2,5,212,Lost
C12607,9,684.7714456542122,69,2,2,2,6,222,Lost
C12608,8,618.2579425557069,44,3,2,2,7,322,Potential Loyalists
C12609,6,598.878262399402,193,1,1,2,4,112,Lost
C12610,7,989.6707921162188,28,4,1,3,8,413,Potential Loyalists
C12611,14,1653.7070016772548,15,5,5,5,15,555,Champions
C12612,8,447.5147227128972,57,3,2,1,6,321,Potential Loyalists
C12613,9,1144.9420218893704,307,1,2,4,7,124,Potential Loyalists
C12614,12,1320.86589495272,80,2,4,5,11,245,At Risk
C12615,12,1762.1360892803834,33,4,4,5,13,445,Champions
C12616,5,203.5925684005702,17,4,1,1,6,411,Potential Loyalists
C12617,11,1622.1893435682528,87,2,4,5,11,245,At Risk
C12618,9,1104.6486938511891,24,4,2,4,10,424,Potential Loyalists
C12619,8,1026.2789390739458,21,4,2,4,10,424,Potential Loyalists
C12620,10,790.8475343364566,245,1,3,3,7,133,At Risk
C12621,17,1164.9393911526097,6,5,5,4,14,554,Champions
C12622,7,1250.2356973584888,32,4,1,4,9,414,Potential Loyalists
C12623,6,902.4622268697863,121,1,1,3,5,113,Lost
C12624,13,798.6333408323862,23,4,5,3,12,453,Loyal
C12625,10,561.3225948158658,28,4,3,2,9,432,Loyal
C12626,6,323.1314096118754,290,1,1,1,3,111,Lost
C12627,9,642.8989110973084,72,2,2,2,6,222,Lost
C12628,10,686.3477718943914,100,2,3,2,7,232,Potential Loyalists
C12629,9,785.5342588266304,20,4,2,3,9,423,Potential Loyalists
C12630,10,984.7811442215155,150,1,3,3,7,133,At Risk
C12631,13,1953.7306867814727,5,5,5,5,15,555,Champions
C12632,9,896.2489567248322,252,1,2,3,6,123,Potential Loyalists
C12633,8,1044.1800448975318,126,1,2,4,7,124,Potential Loyalists
C12634,5,195.12722820999602,32,4,1,1,6,411,Potential Loyalists
C12635,10,1127.3156991668407,22,4,3,4,11,434,Loyal
C12636,9,410.37043168637746,58,3,2,1,6,321,Potential Loyalists
C12637,15,855.859197188355,36,4,5,3,12,453,Loyal
C12638,17,1985.5922600894314,11,5,5,5,15,555,Champions
C12639,10,844.1395343620442,15,5,3,3,11,533,Loyal
C12640,6,348.7032611486926,119,1,1,1,3,111,Lost
C12641,7,402.0703832588478,24,4,1,1,6,411,Potential Loyalists
C12642,6,341.83874494917313,20,4,1,1,6,411,Potential Loyalists
C12643,10,816.2821410013022,10,5,3,3,11,533,Loyal
C12644,5,269.54601842660315,184,1,1,1,3,111,Lost
C12645,11,1274.0049785131857,24,4,4,4,12,444,Champions
C12646,6,517.8158710421142,101,2,1,1,4,211,Lost
C12647,15,1774.18269894637,3,5,5,5,15,555,Champions
C12648,9,525.7753139536522,69,2,2,1,5,221,Lost
C12649,10,636.0388502185415,8,5,3,2,10,532,Loyal
C12650,8,558.9748973595343,26,4,2,2,8,422,Potential Loyalists
C12651,13,1188.488553574571,31,4,5,4,13,454,Champions
C12652,6,1262.502310294974,77,2,1,4,7,214,Potential Loyalists
C12653,10,1088.288907113355,113,1,3,4,8,134,At Risk
C12654,14,856.0718633098763,18,4,5,3,12,453,Loyal
C12655,7,605.3864045928716,46,3,1,2,6,312,Potential Loyalists
C12656,9,525.3982454764242,68,2,2,1,5,221,Lost
C12657,8,765.9560585476294,129,1,2,2,5,122,Lost
C12658,9,854.2675693721384,14,5,2,3,10,523,Potential Loyalists
C12659,8,500.26067067722454,107,2,2,1,5,221,Lost
C12660,8,633.7635433734135,18,4,2,2,8,422,Potential Loyalists
C12661,11,825.2383489733729,2,5,4,3,12,543,Loyal
C12662,9,647.8925312372179,23,4,2,2,8,422,Potential Loyalists
C12663,10,1092.7117711281528,150,1,3,4,8,134,At Risk
C12664,16,877.3644587190448,74,2,5,3,10,253,At Risk
C12665,8,689.6290641259421,132,1,2,2,5,122,Lost
C12666,16,2474.6640001083874,111,2,5,5,12,255,At Risk
C12667,9,1168.0319316132436,5,5,2,4,11,524,Potential Loyalists
C12668,13,924.7159703133848,8,5,5,3,13,553,Loyal
C12669,6,236.18883535093332,323,1,1,1,3,111,Lost
C12670,8,727.4512479567209,20,4,2,2,8,422,Potential Loyalists
C12671,10,745.8011040215101,40,3,3,2,8,332,Loyal
C12672,12,1052.2448843658212,5,5,4,4,13,544,Champions
C12673,8,356.4341199635624,5,5,2,1,8,521,Potential Loyalists
C12674,6,444.7594202028455,53,3,1,1,5,311,Lost
C12675,10,482.23717292843793,36,4,3,1,8,431,Loyal
C12676,8,841.3726575712404,52,3,2,3,8,323,Promising
C12677,10,923.0856871538813,62,3,3,3,9,333,Loyal
C12678,12,980.55723752564,81,2,4,3,9,243,At Risk
C12679,10,961.2040176441099,101,2,3,3,8,233,At Risk
C12680,11,1247.5885319746765,67,2,4,4,10,244,At Risk
C12681,13,803.447637649903,15,5,5,3,13,553,Loyal
C12682,10,918.3151952586927,53,3,3,3,9,333,Loyal
C12683,13,685.7925326078949,4,5,5,2,12,552,Loyal
C12684,7,763.8935021813684,92,2,1,2,5,212,Lost
C12685,9,431.6836269094286,34,4,2,1,7,421,Potential Loyalists
C12686,5,335.8641809151142,41,3,1,1,5,311,Lost
C12687,8,374.86966885764843,54,3,2,1,6,321,Potential Loyalists
C12688,12,810.2666660276641,2,5,4,3,12,543,Loyal
C12689,9,435.67283487087093,232,1,2,1,4,121,Lost
C12690,17,1086.1037501780693,86,2,5,4,11,254,At Risk
C12691,12,1187.223368096891,67,2,4,4,10,244,At Risk
C12692,12,663.656648753266,83,2,4,2,8,242,Potential Loyalists
C12693,11,1740.4509842942884,197,1,4,5,10,145,At Risk
C12694,12,1147.8672491883358,42,3,4,4,11,344,Loyal
C12695,7,509.391084871564,151,1,1,1,3,111,Lost
C12696,9,1029.0009895644225,153,1,2,4,7,124,Potential Loyalists
C12697,9,680.6583745080176,47,3,2,2,7,322,Potential Loyalists
C12698,13,1161.169515817683,26,4,5,4,13,454,Champions
C12699,8,362.0657625954616,180,1,2,1,4,121,Lost
C12700,12,1738.7398570219093,6,5,4,5,14,545,Champions
C12701,8,531.323166034716,87,2,2,1,5,221,Lost
C12702,15,1755.8142307029225,83,2,5,5,12,255,At Risk
C12703,9,1211.9872777611918,126,1,2,4,7,124,Potential Loyalists
C12704,16,2150.248499191689,28,4,5,5,14,455,Champions
C12705,12,824.852877927474,15,5,4,3,12,543,Loyal
C12706,9,646.1714410609858,209,1,2,2,5,122,Lost
C12707,8,470.5136277953912,30,4,2,1,7,421,Potential Loyalists
C12708,15,1075.6351436294706,4,5,5,4,14,554,Champions
C12709,9,641.8551184231512,99,2,2,2,6,222,Lost
C12710,3,193.46894804180127,42,3,1,1,5,311,Lost
C12711,8,685.6159751836203,92,2,2,2,6,222,Lost
C12712,6,315.7593161492603,6,5,1,1,7,511,Potential Loyalists
C12713,9,679.1000096996002,329,1,2,2,5,122,Lost
C12714,10,492.5659684422069,12,5,3,1,9,531,Loyal
C12715,9,498.16009366341564,4,5,2,1,8,521,Potential Loyalists
C12716,8,501.89967614973745,8,5,2,1,8,521,Potential Loyalists
C12717,12,1127.5372681156384,10,5,4,4,13,544,Champions
C12718,10,1569.651670808283,97,2,3,5,10,235,At Risk
C12719,11,574.4308185114519,57,3,4,2,9,342,Loyal
C12720,13,1012.7776177259207,1,5,5,4,14,554,Champions
C12721,11,896.9657597500334,39,3,4,3,10,343,Loyal
C12722,9,527.0732665802465,29,4,2,1,7,421,Potential Loyalists
C12723,12,957.1604902953864,18,4,4,3,11,443,Loyal
C12724,14,1171.7020291612077,270,1,5,4,10,154,At Risk
C12725,7,602.4935186038861,44,3,1,2,6,312,Potential Loyalists
C12726,12,798.2506477192964,77,2,4,3,9,243,At Risk
C12727,6,595.6917391189354,250,1,1,2,4,112,Lost
C12728,9,471.2637437475711,60,3,2,1,6,321,Potential Loyalists
C12729,10,1033.6731626461942,167,1,3,4,8,134,At Risk
C12730,17,1118.0867129911421,44,3,5,4,12,354,Loyal
C12731,12,594.353922603038,74,2,4,2,8,242,Potential Loyalists
C12732,4,129.7782987844954,263,1,1,1,3,111,Lost
C12733,10,1191.7504961751893,3,5,3,4,12,534,Loyal
C12734,12,1021.2255513861147,15,5,4,4,13,544,Champions
C12735,7,309.82416782837583,68,2,1,1,4,211,Lost
C12736,12,1596.7552468722988,34,4,4,5,13,445,Champions
C12737,15,1298.5223290225465,100,2,5,5,12,255,At Risk
