Customer ID,is_churned,total_orders,total_revenue,avg_order_value,total_items,unique_products,days_active,last_order_days,order_rate,avg_items_per_order,R_score,F_score,M_score,RFM_Score
C11980,0,10,1025.4902942700996,102.54902942700997,175,8,445,79,0.02247191011235955,17.5,1,5,5,11
C11981,0,6,792.6127070989445,132.10211784982408,150,5,540,2,0.011111111111111112,25.0,5,3,4,12
C11982,0,4,399.2721099846818,99.81802749617044,127,3,407,41,0.009828009828009828,31.75,1,1,1,3
C11983,0,6,404.0780884824284,67.34634808040474,176,5,484,50,0.012396694214876033,29.333333333333332,5,3,4,12
C11984,0,6,258.84950965379653,43.141584942299424,130,5,394,20,0.015228426395939087,21.666666666666668,2,1,1,4
C11985,0,8,683.003190998022,85.37539887475275,200,8,438,42,0.0182648401826484,25.0,4,5,5,14
C11986,0,9,730.6140104570853,81.1793344952317,299,8,465,25,0.01935483870967742,33.22222222222222,4,4,3,11
C11987,0,11,1850.6457822427274,168.24052565842976,359,8,460,79,0.02391304347826087,32.63636363636363,3,5,5,13
C11988,0,10,1292.66869664703,129.266869664703,241,8,530,14,0.018867924528301886,24.1,3,4,5,12
C11989,0,9,905.78474046266,100.64274894029556,250,6,460,79,0.01956521739130435,27.77777777777778,3,4,3,10
C11990,0,6,590.9185986631237,98.48643311052062,157,4,356,164,0.016853932584269662,26.166666666666668,5,3,3,11
C11991,1,8,586.3626678871133,73.29533348588916,232,6,446,5,0.017937219730941704,29.0,1,2,2,5
C11992,0,8,770.715364148875,96.33942051860937,163,7,516,22,0.015503875968992248,20.375,5,4,4,13
C11993,0,12,1085.6171514071843,90.4680959505987,316,8,475,13,0.02526315789473684,26.333333333333332,2,5,5,12
C11994,0,7,1115.6586654016191,159.37980934308845,283,7,491,12,0.014256619144602852,40.42857142857143,5,4,5,14
C11995,0,5,596.8992722387922,119.37985444775843,99,4,304,97,0.01644736842105263,19.8,1,1,3,5
C11996,0,10,930.9196115935233,93.09196115935234,302,8,466,41,0.02145922746781116,30.2,4,5,4,13
C11997,0,7,292.66174191602806,41.8088202737183,162,6,252,157,0.027777777777777776,23.142857142857142,3,3,1,7
C11998,1,5,329.4877171745957,65.89754343491913,122,4,497,48,0.01006036217303823,24.4,1,1,1,3
C11999,0,7,358.9796840719981,51.28281201028545,162,6,518,27,0.013513513513513514,23.142857142857142,3,2,2,7
C12000,0,8,775.9035571426118,96.98794464282648,240,6,395,133,0.020253164556962026,30.0,4,4,5,13
C12001,0,9,1136.1845847984491,126.24273164427213,215,7,460,68,0.01956521739130435,23.88888888888889,1,3,4,8
C12002,0,12,2128.4562539046506,177.37135449205422,394,8,532,11,0.022556390977443608,32.833333333333336,5,5,5,15
C12003,0,9,827.703949040061,91.96710544889567,176,7,489,51,0.018404907975460124,19.555555555555557,1,4,4,9
C12004,0,10,729.2477305292668,72.92477305292668,283,8,326,19,0.03067484662576687,28.3,3,4,3,10
C12005,0,6,832.4534145152138,138.74223575253563,169,5,432,52,0.013888888888888888,28.166666666666668,2,2,3,7
C12006,0,9,1434.0730091066825,159.34144545629806,284,7,407,101,0.022113022113022112,31.555555555555557,4,5,5,14
C12007,0,13,1284.6945568234198,98.82265821718615,353,7,470,24,0.027659574468085105,27.153846153846153,2,5,5,12
C12008,0,10,739.0151784732251,73.90151784732251,193,8,446,10,0.02242152466367713,19.3,4,5,5,14
C12009,0,7,736.4715537549698,105.21022196499568,173,6,445,71,0.015730337078651686,24.714285714285715,2,3,3,8
C12010,0,6,523.149210745253,87.19153512420883,160,5,280,32,0.02142857142857143,26.666666666666668,2,1,2,5
C12011,0,8,1082.2048973199044,135.27561216498805,211,6,401,121,0.0199501246882793,26.375,5,5,5,15
C12012,0,7,520.54269868133,74.36324266876143,229,5,416,95,0.016826923076923076,32.714285714285715,5,3,2,10
C12013,0,5,343.99824558349695,68.79964911669938,135,5,319,121,0.01567398119122257,27.0,5,3,2,10
C12014,0,4,194.4619030884677,48.61547577211692,67,4,135,337,0.02962962962962963,16.75,2,1,1,4
C12015,0,6,392.43121036461105,65.40520172743517,127,6,514,21,0.011673151750972763,21.166666666666668,4,2,1,7
C12016,0,5,222.0713788857599,44.414275777151985,81,4,294,187,0.017006802721088437,16.2,3,1,1,5
C12017,0,11,820.247792287447,74.56798111704065,305,9,398,70,0.02763819095477387,27.727272727272727,3,5,4,12
C12018,0,5,365.9419091175699,73.18838182351398,97,5,506,26,0.009881422924901186,19.4,4,2,2,8
C12019,0,9,1039.4143890378766,115.49048767087518,223,6,413,67,0.021791767554479417,24.77777777777778,2,4,4,10
C12020,0,9,509.9863134171951,56.6651459352439,235,6,507,27,0.01775147928994083,26.11111111111111,1,3,1,5
C12021,0,13,759.392724615849,58.41482497044993,222,9,468,28,0.027777777777777776,17.076923076923077,2,5,4,11
C12022,0,9,668.1710063493766,74.24122292770852,207,8,359,104,0.025069637883008356,23.0,4,5,3,12
C12023,0,2,76.53732232925103,38.26866116462551,35,2,52,407,0.038461538461538464,17.5,3,1,1,5
C12024,1,8,583.196460378504,72.899557547313,208,5,327,174,0.024464831804281346,26.0,1,2,2,5
C12025,0,8,985.352020726835,123.16900259085438,209,5,512,10,0.015625,26.125,2,3,4,9
C12026,0,5,767.8537033798932,153.57074067597864,104,5,341,62,0.01466275659824047,20.8,5,1,4,10
C12027,0,7,495.93852701343184,70.84836100191883,162,6,422,111,0.016587677725118485,23.142857142857142,5,3,3,11
C12028,1,5,525.1625353798711,105.03250707597422,182,4,480,27,0.010416666666666666,36.4,1,1,1,3
C12029,0,7,964.6665666739068,137.80950952484383,184,7,492,37,0.014227642276422764,26.285714285714285,2,2,4,8
C12030,0,11,1699.3625914525833,154.48750831387122,261,7,498,32,0.02208835341365462,23.727272727272727,2,5,5,12
C12031,0,4,206.49533820735317,51.62383455183829,100,3,259,251,0.015444015444015444,25.0,4,1,1,6
C12032,0,12,1211.174877484235,100.9312397903529,244,8,506,34,0.023715415019762844,20.333333333333332,2,5,4,11
C12033,0,5,335.79694956944945,67.1593899138899,114,4,218,8,0.022935779816513763,22.8,1,1,3,5
C12034,0,7,499.2992993530683,71.32847133615262,168,6,521,19,0.013435700575815739,24.0,5,4,3,12
C12035,0,9,1115.0500588613475,123.89445098459416,267,8,441,60,0.02040816326530612,29.666666666666668,5,4,4,13
C12036,0,13,921.673298599067,70.89794604608208,298,7,492,9,0.026422764227642278,22.923076923076923,5,5,4,14
C12037,0,7,1003.33920472393,143.33417210341858,224,6,454,0,0.015418502202643172,32.0,4,2,4,10
C12038,0,5,611.1212084512854,122.22424169025707,108,5,259,253,0.019305019305019305,21.6,5,2,3,10
C12039,0,9,943.2819646074668,104.80910717860742,238,7,408,109,0.022058823529411766,26.444444444444443,4,4,4,12
C12040,0,11,1334.77850692877,121.34350062988818,313,8,520,8,0.021153846153846155,28.454545454545453,2,5,5,12
C12041,0,9,1060.900319803817,117.87781331153522,292,8,489,47,0.018404907975460124,32.44444444444444,1,4,4,9
C12042,0,7,778.2366631436803,111.1766661633829,166,5,488,52,0.014344262295081968,23.714285714285715,2,3,3,8
C12043,0,10,449.86123972357234,44.986123972357234,173,6,519,9,0.019267822736030827,17.3,3,4,1,8
C12044,0,9,1482.5597796244583,164.7288644027176,240,8,508,32,0.017716535433070866,26.666666666666668,4,5,5,14
C12045,1,6,381.69856499410395,63.61642749901733,114,5,439,21,0.01366742596810934,19.0,1,1,1,3
C12046,0,5,856.0558378806992,171.21116757613984,119,5,429,74,0.011655011655011656,23.8,4,4,4,12
C12047,0,6,298.67495689808715,49.779159483014524,159,4,309,171,0.019417475728155338,26.5,5,2,1,8
C12048,0,10,902.2437045166389,90.22437045166389,250,7,359,24,0.027855153203342618,25.0,5,5,5,15
C12049,0,11,769.2030043033214,69.9275458457565,281,10,436,22,0.02522935779816514,25.545454545454547,5,5,5,15
C12050,0,14,1128.00866261113,80.57204732936643,334,6,506,23,0.02766798418972332,23.857142857142858,5,5,5,15
C12051,0,7,435.6078521842857,62.229693169183676,144,4,492,1,0.014227642276422764,20.571428571428573,2,2,1,5
C12052,0,3,193.52161613157787,64.50720537719262,63,3,206,141,0.014563106796116505,21.0,3,2,3,8
C12053,0,10,806.7493037335461,80.67493037335461,260,7,485,6,0.020618556701030927,26.0,1,5,5,11
C12054,0,8,410.739247965823,51.34240599572787,215,6,290,2,0.027586206896551724,26.875,3,4,2,9
C12055,0,6,66.63640549203869,11.106067582006448,86,3,358,89,0.01675977653631285,14.333333333333334,2,2,3,7
C12056,0,7,973.8222179321406,139.1174597045915,199,7,160,43,0.04375,28.428571428571427,2,2,5,9
C12057,0,6,314.09037153007927,52.34839525501321,102,6,370,139,0.016216216216216217,17.0,4,2,1,7
C12058,0,5,403.14862637774803,80.6297252755496,141,5,261,64,0.019157088122605363,28.2,5,2,4,11
C12059,0,6,654.7490785487671,109.12484642479451,167,6,328,173,0.018292682926829267,27.833333333333332,4,2,3,9
C12060,0,9,1330.067756522528,147.7853062802809,198,7,459,85,0.0196078431372549,22.0,2,4,5,11
C12061,0,6,434.2900318340619,72.38167197234365,127,5,263,36,0.022813688212927757,21.166666666666668,4,3,3,10
C12062,0,5,963.2528742480139,192.65057484960278,165,4,442,53,0.011312217194570135,33.0,3,1,4,8
C12063,0,17,1663.1697240569347,97.83351317981969,440,12,466,72,0.03648068669527897,25.88235294117647,3,5,5,13
C12064,0,6,671.3829320997116,111.89715534995194,214,6,458,65,0.013100436681222707,35.666666666666664,3,2,2,7
C12065,0,8,767.6757606039571,95.95947007549464,187,7,388,81,0.020618556701030927,23.375,1,2,3,6
C12066,0,8,389.34776288885496,48.66847036110687,151,6,453,32,0.017660044150110375,18.875,4,4,1,9
C12067,0,7,359.31394158772554,51.33056308396079,142,6,523,22,0.01338432122370937,20.285714285714285,2,2,2,6
C12068,0,7,730.6134900445311,104.3733557206473,202,5,431,63,0.016241299303944315,28.857142857142858,5,5,5,15
C12069,0,4,406.84854996503816,101.71213749125954,52,4,312,199,0.01282051282051282,13.0,4,1,2,7
C12070,0,4,416.11484698380536,104.02871174595134,140,3,144,372,0.027777777777777776,35.0,2,1,2,5
C12071,0,10,1092.54441355769,109.25444135576899,216,7,325,63,0.03076923076923077,21.6,1,4,5,10
C12072,0,6,527.1791275020374,87.86318791700624,181,4,223,166,0.026905829596412557,30.166666666666668,3,3,4,10
C12073,0,6,352.15484777078,58.69247462846334,121,5,406,59,0.014778325123152709,20.166666666666668,4,2,2,8
C12074,0,4,508.2852533167875,127.07131332919687,129,4,442,1,0.00904977375565611,32.25,5,1,1,7
C12075,0,5,902.1749436947803,180.43498873895606,163,4,412,132,0.012135922330097087,32.6,2,2,4,8
C12076,0,5,211.74978057068967,35.29163009511495,60,6,235,196,0.02127659574468085,12.0,5,4,2,11
C12077,0,5,985.1524932808142,197.03049865616282,160,5,378,19,0.013227513227513227,32.0,4,2,5,11
C12078,0,3,133.85147288309977,44.617157627699925,79,3,224,298,0.013392857142857142,26.333333333333332,2,1,1,4
C12079,1,5,189.22785219106765,37.84557043821353,105,5,381,27,0.013123359580052493,21.0,1,1,1,3
C12080,0,4,600.0795105069362,150.01987762673406,144,4,349,73,0.011461318051575931,36.0,5,2,2,9
C12081,0,3,334.8255952302707,111.60853174342357,88,3,446,74,0.006726457399103139,29.333333333333332,5,1,2,8
C12082,0,4,215.07814957020392,53.76953739255098,71,4,81,251,0.04938271604938271,17.75,3,1,1,5
C12083,0,6,505.45395308123886,84.24232551353981,165,5,290,238,0.020689655172413793,27.5,4,2,4,10
C12084,0,12,1132.8256419069508,94.40213682557923,415,7,485,49,0.024742268041237112,34.583333333333336,3,5,5,13
C12085,0,5,656.0236367967558,131.20472735935115,200,5,198,39,0.025252525252525252,40.0,3,2,5,10
C12086,0,10,971.9170132614815,97.19170132614815,276,10,461,70,0.021691973969631236,27.6,3,4,4,11
C12087,0,7,562.3549244896632,80.3364177842376,138,7,299,216,0.023411371237458192,19.714285714285715,2,2,2,6
C12088,0,4,356.7851093829535,89.19627734573838,102,4,370,85,0.010810810810810811,25.5,4,2,1,7
C12089,0,8,497.6689850213304,62.2086231276663,270,8,539,0,0.014842300556586271,33.75,5,4,2,11
C12090,0,8,902.894464271889,112.86180803398612,211,7,318,182,0.025157232704402517,26.375,5,3,4,12
C12091,0,4,276.68333919146875,69.17083479786719,94,4,189,96,0.021164021164021163,23.5,5,1,2,8
C12092,0,10,668.5474889756325,66.85474889756325,251,7,510,20,0.0196078431372549,25.1,4,4,2,10
C12093,0,11,807.8271201363847,73.4388291033077,198,7,359,75,0.03064066852367688,18.0,4,5,4,13
C12094,0,10,952.5312058467717,95.25312058467718,256,7,294,163,0.034013605442176874,25.6,2,4,5,11
C12095,0,15,1687.0489913375263,112.46993275583509,421,9,455,84,0.03296703296703297,28.066666666666666,4,5,5,14
C12096,0,5,505.4998603397105,101.0999720679421,170,4,351,177,0.014245014245014245,34.0,2,1,4,7
C12097,0,6,733.3945669130276,122.23242781883793,181,5,317,33,0.01892744479495268,30.166666666666668,4,4,4,12
C12098,0,9,771.0317329611232,85.67019255123591,209,6,313,220,0.02875399361022364,23.22222222222222,4,5,4,13
C12099,0,6,727.9682733352327,121.32804555587211,143,6,289,80,0.020761245674740483,23.833333333333332,4,4,4,12
C12100,0,8,440.38410700723284,55.048013375904105,215,6,436,75,0.01834862385321101,26.875,5,4,2,11
C12101,1,5,138.17315556028757,27.634631112057512,55,5,283,148,0.0176678445229682,11.0,1,1,1,3
C12102,0,10,1352.204065070213,135.2204065070213,288,7,463,39,0.02159827213822894,28.8,4,4,5,13
C12103,0,5,298.4172176316174,59.68344352632348,148,4,270,112,0.018518518518518517,29.6,4,3,4,11
C12104,1,11,1159.195854178302,105.38144128893654,289,7,492,2,0.022357723577235773,26.272727272727273,1,4,4,9
C12105,0,8,953.5589333193632,119.1948666649204,245,8,305,42,0.02622950819672131,30.625,2,4,5,11
C12106,0,13,1665.6026001093785,128.12327693149066,373,10,497,6,0.026156941649899398,28.692307692307693,1,5,5,11
C12107,0,9,509.91548804955005,56.657276449950004,118,6,480,43,0.01875,13.11111111111111,3,3,2,8
C12108,0,7,476.4472698827088,68.06389569752983,127,5,426,94,0.01643192488262911,18.142857142857142,4,3,2,9
C12109,0,9,879.03991478067,97.67110164229666,275,7,268,116,0.033582089552238806,30.555555555555557,3,5,5,13
C12110,0,5,556.4772713084128,111.29545426168256,76,4,219,184,0.0228310502283105,15.2,2,1,2,5
C12111,0,4,436.65866338168865,109.16466584542216,179,4,196,315,0.02040816326530612,44.75,3,2,2,7
C12112,0,11,1563.9208642448093,142.1746240222554,358,9,410,48,0.026829268292682926,32.54545454545455,5,5,5,15
C12113,0,9,440.0486103785862,48.89429004206514,212,8,488,16,0.018442622950819672,23.555555555555557,4,3,1,8
C12114,0,5,442.74656874759717,88.54931374951943,161,4,492,28,0.01016260162601626,32.2,3,1,3,7
C12115,0,6,326.58938365912115,54.43156394318686,152,6,416,120,0.014423076923076924,25.333333333333332,2,2,1,5
C12116,0,6,950.3537284110624,158.3922880685104,150,5,425,43,0.01411764705882353,25.0,2,2,3,7
C12117,0,7,1662.6509040504054,237.5215577214865,195,4,263,170,0.026615969581749048,27.857142857142858,1,2,5,8
C12118,0,5,258.70244329374964,51.740488658749925,140,4,301,174,0.016611295681063124,28.0,4,3,1,8
C12119,0,14,1354.8454835611165,96.7746773972226,371,9,484,22,0.028925619834710745,26.5,4,5,5,14
C12120,0,3,156.6399794607035,52.21332648690117,84,3,434,89,0.0069124423963133645,28.0,2,1,1,4
C12121,0,2,41.32480128235866,20.66240064117933,32,2,132,294,0.015151515151515152,16.0,1,1,1,3
C12122,0,9,600.0118980596309,66.66798867329231,225,8,466,74,0.019313304721030045,25.0,3,4,2,9
C12123,0,8,690.3653527796729,86.29566909745911,158,7,377,151,0.021220159151193633,19.75,5,3,3,11
C12124,0,7,980.2007309441885,140.0286758491698,200,6,293,227,0.023890784982935155,28.571428571428573,3,2,4,9
C12125,0,6,154.04424264531906,25.67404044088651,37,5,444,15,0.013513513513513514,6.166666666666667,5,4,3,12
C12126,1,6,414.033955988797,69.00565933146616,143,4,366,16,0.01639344262295082,23.833333333333332,1,1,1,3
C12127,0,13,701.1724853979447,53.93634503061113,239,7,479,40,0.027139874739039668,18.384615384615383,5,5,3,13
C12128,1,9,694.6640837917691,77.18489819908547,249,7,382,64,0.02356020942408377,27.666666666666668,1,2,2,5
C12129,0,9,556.3235155376838,61.81372394863153,199,7,526,19,0.017110266159695818,22.11111111111111,4,4,3,11
C12130,1,8,992.8240740882999,124.10300926103749,224,5,504,7,0.015873015873015872,28.0,1,2,4,7
C12131,0,9,642.2415903011776,71.36017670013084,194,6,507,20,0.01775147928994083,21.555555555555557,3,4,3,10
C12132,0,6,477.54747186609194,79.59124531101533,179,5,478,17,0.012552301255230125,29.833333333333332,3,4,3,10
C12133,0,6,371.4175617718629,61.90292696197715,131,6,447,32,0.013422818791946308,21.833333333333332,4,2,1,7
C12134,0,7,407.7907201337993,58.25581716197133,182,7,418,31,0.01674641148325359,26.0,3,3,2,8
C12135,0,6,268.9588410306447,44.82647350510745,95,5,339,72,0.017699115044247787,15.833333333333334,1,1,1,3
C12136,0,8,984.53817520088,123.06727190011,264,7,412,71,0.019417475728155338,33.0,5,5,5,15
C12137,0,6,465.4864125647507,77.58106876079178,173,6,408,66,0.014705882352941176,28.833333333333332,3,2,2,7
C12138,0,9,1000.1731958013675,111.13035508904083,283,6,333,78,0.02702702702702703,31.444444444444443,1,3,4,8
C12139,0,10,1269.271541468572,126.92715414685719,259,8,513,15,0.01949317738791423,25.9,3,4,5,12
C12140,0,6,426.6166784244681,71.10277973741135,150,4,311,29,0.01929260450160772,25.0,5,2,3,10
C12141,0,3,447.5540634977768,149.18468783259226,111,3,113,256,0.02654867256637168,37.0,1,1,1,3
C12142,0,5,333.6428302365724,66.72856604731449,103,4,405,116,0.012345679012345678,20.6,2,1,1,4
C12143,0,12,677.3304329663938,56.44420274719948,206,7,486,14,0.024691358024691357,17.166666666666668,3,5,2,10
C12144,0,11,861.7309222478679,78.33917474980616,230,7,483,18,0.022774327122153208,20.90909090909091,1,4,3,8
C12145,0,5,286.36515445596393,57.27303089119279,95,5,361,179,0.013850415512465374,19.0,3,1,1,5
C12146,0,8,617.0182108898512,77.1272763612314,139,7,523,4,0.015296367112810707,17.375,3,2,2,7
C12147,0,12,1541.0859302724248,128.42382752270206,366,8,534,2,0.02247191011235955,30.5,2,5,5,12
C12148,1,3,410.93073511386376,136.97691170462124,93,3,106,207,0.02830188679245283,31.0,1,1,1,3
C12149,0,7,373.48743841274455,53.35534834467779,121,6,457,88,0.015317286652078774,17.285714285714285,5,2,1,8
C12150,0,10,461.3181298830607,46.131812988306066,146,8,414,9,0.024154589371980676,14.6,1,4,1,6
C12151,0,5,387.74307713242564,77.54861542648513,143,4,371,78,0.013477088948787063,28.6,3,1,1,5
C12152,0,5,402.3044963658335,80.46089927316669,155,5,497,21,0.01006036217303823,31.0,3,1,2,6
C12153,0,2,181.68746873598033,90.84373436799017,45,2,35,503,0.05714285714285714,22.5,5,1,1,7
C12154,0,10,668.3273994345102,66.83273994345102,249,8,486,12,0.0205761316872428,24.9,3,5,2,10
C12155,1,7,1051.2098526961588,150.17283609945125,176,6,512,2,0.013671875,25.142857142857142,1,1,4,6
C12156,0,2,75.06769592677585,37.53384796338793,40,2,119,319,0.01680672268907563,20.0,4,1,1,6
C12157,0,8,686.6641380677944,85.8330172584743,228,6,414,24,0.01932367149758454,28.5,1,2,2,5
C12158,0,12,1436.190394836919,119.68253290307659,258,10,465,61,0.025806451612903226,21.5,5,5,5,15
C12159,0,3,94.46235724898142,31.48745241632714,37,3,164,37,0.018292682926829267,12.333333333333334,5,2,1,8
C12160,0,10,738.8242888033765,73.88242888033764,239,8,403,15,0.02481389578163772,23.9,5,5,4,14
C12161,0,10,453.1150651847107,45.31150651847107,234,6,500,4,0.02,23.4,5,5,2,12
C12162,0,8,217.67815918792306,27.209769898490382,135,5,445,62,0.017977528089887642,16.875,5,3,1,9
C12163,0,10,841.3192367224495,84.13192367224495,221,6,432,51,0.023148148148148147,22.1,4,5,4,13
C12164,0,4,433.94889356876376,108.48722339219094,95,4,243,35,0.01646090534979424,23.75,5,3,3,11
C12165,0,16,1334.2705882124035,83.39191176327522,406,11,490,48,0.0326530612244898,25.375,5,5,5,15
C12166,0,6,442.13763463869816,73.68960577311636,123,4,267,218,0.02247191011235955,20.5,3,2,2,7
C12167,0,9,506.64164182776693,56.29351575864077,216,7,503,32,0.017892644135188866,24.0,5,5,2,12
C12168,0,8,592.8779689696108,74.10974612120135,216,7,339,98,0.02359882005899705,27.0,5,4,4,13
C12169,0,10,1224.2246781650658,122.42246781650658,357,9,278,139,0.03597122302158273,35.7,1,4,5,10
C12170,0,7,1059.6282268411865,151.37546097731234,247,7,272,158,0.025735294117647058,35.285714285714285,5,4,5,14
C12171,0,6,389.2109649012779,64.86849415021298,139,6,314,160,0.01910828025477707,23.166666666666668,4,2,2,8
